,Country,Year,Energy Source,Renewable,Generation_TWh,Emissions_Mt,gCO2_per_kWh
21299,Bahrain,2009,Hydro,True,0.0,0.0,
21300,Bahrain,2009,Nuclear,False,0.0,0.0,
21301,Bangladesh,2009,Solar,True,0.03,0.0,0.0
21302,Bangladesh,2009,Gas,False,34.06,23.38,686.4
21303,Bangladesh,2009,Hydro,True,0.44,0.01,22.7
21304,Bangladesh,2009,Nuclear,False,0.0,0.0,
21305,Bangladesh,2009,Coal,False,1.09,0.94,862.4
21306,Bangladesh,2009,Bioenergy,True,0.0,0.0,
21307,Bangladesh,2009,Wind,True,0.0,0.0,
21308,Bangladesh,2009,Oil,False,1.61,1.06,658.4
21309,Bangladesh,2009,Other renewables excluding bioenergy,True,0.0,0.0,
21310,Barbados,2009,Nuclear,False,0.0,0.0,
21311,Barbados,2009,Wind,True,0.0,0.0,
21312,Barbados,2009,Solar,True,0.0,0.0,
21313,Barbados,2009,Other renewables excluding bioenergy,True,0.0,0.0,
21314,Barbados,2009,Oil,False,1.06,0.7,660.4
21315,Barbados,2009,Hydro,True,0.0,0.0,
21316,Barbados,2009,Gas,False,0.01,0.01,1000.0
21317,Barbados,2009,Coal,False,0.0,0.0,
21318,Barbados,2009,Bioenergy,True,0.0,0.0,
21319,Belarus,2009,Bioenergy,True,0.07,0.02,285.7
21320,Belarus,2009,Wind,True,0.0,0.0,
21321,Belarus,2009,Solar,True,0.0,0.0,
21322,Belarus,2009,Other renewables excluding bioenergy,True,0.0,0.0,
21323,Belarus,2009,Oil,False,5.43,3.57,657.5
21324,Belarus,2009,Nuclear,False,0.0,0.0,
21325,Belarus,2009,Hydro,True,0.04,0.0,0.0
21326,Belarus,2009,Gas,False,24.82,12.62,508.5
21327,Belarus,2009,Coal,False,0.01,0.01,1000.0
21328,Belgium,2009,Bioenergy,True,3.95,0.85,215.2
21329,Belgium,2009,Oil,False,2.67,1.76,659.2
21330,Belgium,2009,Nuclear,False,47.22,0.23,4.9
21331,Belgium,2009,Hydro,True,0.33,0.01,30.3
21332,Belgium,2009,Gas,False,29.25,11.57,395.6
21333,Belgium,2009,Coal,False,5.18,5.03,971.0
21334,Belgium,2009,Other renewables excluding bioenergy,True,0.0,0.0,
21335,Belgium,2009,Solar,True,0.17,0.01,58.8
21336,Belgium,2009,Wind,True,0.99,0.01,10.1
21337,Belize,2009,Other renewables excluding bioenergy,True,0.0,0.0,
21338,Belize,2009,Oil,False,0.05,0.03,600.0
21339,Belize,2009,Nuclear,False,0.0,0.0,
21340,Belize,2009,Bioenergy,True,0.0,0.0,
21341,Belize,2009,Coal,False,0.0,0.0,
21342,Belize,2009,Gas,False,0.0,0.0,
21343,Belize,2009,Wind,True,0.0,0.0,
21344,Belize,2009,Solar,True,0.0,0.0,
21345,Belize,2009,Hydro,True,0.19,0.0,0.0
21346,Benin,2009,Coal,False,0.0,0.0,
21347,Benin,2009,Hydro,True,0.0,0.0,
21348,Benin,2009,Nuclear,False,0.0,0.0,
21349,Benin,2009,Other renewables excluding bioenergy,True,0.0,0.0,
21350,Benin,2009,Solar,True,0.0,0.0,
21351,Benin,2009,Wind,True,0.0,0.0,
21352,Benin,2009,Oil,False,0.13,0.09,692.3
21353,Benin,2009,Bioenergy,True,0.0,0.0,
21354,Benin,2009,Gas,False,0.0,0.0,
21355,Bermuda,2009,Coal,False,0.0,0.0,
21356,Bermuda,2009,Gas,False,0.0,0.0,
21357,Bermuda,2009,Hydro,True,0.0,0.0,
21358,Bermuda,2009,Wind,True,0.0,0.0,
21359,Bermuda,2009,Nuclear,False,0.0,0.0,
21360,Bermuda,2009,Solar,True,0.0,0.0,
21361,Bermuda,2009,Oil,False,0.73,0.48,657.5
21362,Bermuda,2009,Other renewables excluding bioenergy,True,0.0,0.0,
21363,Bermuda,2009,Bioenergy,True,0.01,0.0,0.0
21364,Bhutan,2009,Bioenergy,True,0.0,0.0,
21365,Bhutan,2009,Solar,True,0.0,0.0,
21366,Bhutan,2009,Wind,True,0.0,0.0,
21367,Bhutan,2009,Hydro,True,6.93,0.16,23.1
21368,Bhutan,2009,Nuclear,False,0.0,0.0,
21369,Bhutan,2009,Gas,False,0.0,0.0,
21370,Bhutan,2009,Other renewables excluding bioenergy,True,0.0,0.0,
21371,Bhutan,2009,Oil,False,0.0,0.0,
21372,Bhutan,2009,Coal,False,0.0,0.0,
21373,Bolivia,2009,Oil,False,0.05,0.03,600.0
21374,Bolivia,2009,Wind,True,0.0,0.0,
21375,Bolivia,2009,Solar,True,0.0,0.0,
21376,Bolivia,2009,Other renewables excluding bioenergy,True,0.0,0.0,
21377,Bolivia,2009,Nuclear,False,0.0,0.0,
21378,Bolivia,2009,Hydro,True,2.27,0.05,22.0
21379,Bolivia,2009,Gas,False,3.81,2.79,732.3
21380,Bolivia,2009,Coal,False,0.0,0.0,
21381,Bolivia,2009,Bioenergy,True,0.08,0.02,250.0
21382,Botswana,2009,Nuclear,False,0.0,0.0,
21383,Botswana,2009,Hydro,True,0.0,0.0,
21384,Botswana,2009,Gas,False,0.0,0.0,
21385,Botswana,2009,Coal,False,0.62,0.53,854.8
21386,Botswana,2009,Bioenergy,True,0.0,0.0,
21387,Botswana,2009,Wind,True,0.0,0.0,
21388,Botswana,2009,Solar,True,0.0,0.0,
21389,Botswana,2009,Other renewables excluding bioenergy,True,0.0,0.0,
21390,Botswana,2009,Oil,False,0.0,0.0,
21391,Brazil,2009,Hydro,True,390.99,9.29,23.8
21392,Brazil,2009,Wind,True,1.24,0.01,8.1
21393,Brazil,2009,Nuclear,False,12.96,0.06,4.6
21394,Brazil,2009,Oil,False,14.8,9.74,658.1
21395,Brazil,2009,Solar,True,0.0,0.0,
21396,Brazil,2009,Bioenergy,True,22.88,4.95,216.3
21397,Brazil,2009,Coal,False,9.97,8.69,871.6
21398,Brazil,2009,Gas,False,13.33,7.99,599.4
21399,Brunei Darussalam,2009,Oil,False,0.04,0.03,750.0
21400,Brunei Darussalam,2009,Solar,True,0.0,0.0,
21401,Brunei Darussalam,2009,Wind,True,0.0,0.0,
21402,Brunei Darussalam,2009,Other renewables excluding bioenergy,True,0.0,0.0,
21403,Brunei Darussalam,2009,Hydro,True,0.0,0.0,
21404,Brunei Darussalam,2009,Gas,False,3.58,3.24,905.0
21405,Brunei Darussalam,2009,Coal,False,0.0,0.0,
21406,Brunei Darussalam,2009,Bioenergy,True,0.0,0.0,
21407,Brunei Darussalam,2009,Nuclear,False,0.0,0.0,
21408,Bulgaria,2009,Hydro,True,3.43,0.08,23.3
21409,Bulgaria,2009,Coal,False,21.1,21.21,1005.2
21410,Bulgaria,2009,Gas,False,1.96,0.8,408.2
21411,Bulgaria,2009,Solar,True,0.0,0.0,
21412,Bulgaria,2009,Wind,True,0.24,0.0,0.0
21413,Bulgaria,2009,Other renewables excluding bioenergy,True,0.0,0.0,
21414,Bulgaria,2009,Oil,False,0.31,0.2,645.2
21415,Bulgaria,2009,Nuclear,False,15.26,0.07,4.6
21416,Bulgaria,2009,Bioenergy,True,0.01,0.0,0.0
21417,Burkina Faso,2009,Wind,True,0.0,0.0,
21418,Burkina Faso,2009,Bioenergy,True,0.0,0.0,
21419,Burkina Faso,2009,Coal,False,0.0,0.0,
21420,Burkina Faso,2009,Gas,False,0.0,0.0,
21421,Burkina Faso,2009,Oil,False,0.57,0.38,666.7
21422,Burkina Faso,2009,Other renewables excluding bioenergy,True,0.0,0.0,
21423,Burkina Faso,2009,Hydro,True,0.13,0.0,0.0
21424,Burkina Faso,2009,Nuclear,False,0.0,0.0,
21425,Burkina Faso,2009,Solar,True,0.0,0.0,
21426,Burundi,2009,Solar,True,0.0,0.0,
21427,Burundi,2009,Wind,True,0.0,0.0,
21428,Burundi,2009,Coal,False,0.0,0.0,
21429,Burundi,2009,Gas,False,0.0,0.0,
21430,Burundi,2009,Oil,False,0.0,0.0,
21431,Burundi,2009,Other renewables excluding bioenergy,True,0.0,0.0,
21432,Burundi,2009,Hydro,True,0.12,0.0,0.0
21433,Burundi,2009,Nuclear,False,0.0,0.0,
21434,Burundi,2009,Bioenergy,True,0.0,0.0,
21435,Cabo Verde,2009,Coal,False,0.0,0.0,
21436,Cabo Verde,2009,Hydro,True,0.0,0.0,
21437,Cabo Verde,2009,Nuclear,False,0.0,0.0,
21438,Cabo Verde,2009,Bioenergy,True,0.0,0.0,
21439,Cabo Verde,2009,Oil,False,0.3,0.2,666.7
21440,Cabo Verde,2009,Other renewables excluding bioenergy,True,0.0,0.0,
21441,Cabo Verde,2009,Solar,True,0.0,0.0,
21442,Cabo Verde,2009,Wind,True,0.01,0.0,0.0
21443,Cabo Verde,2009,Gas,False,0.0,0.0,
21444,Cambodia,2009,Solar,True,0.0,0.0,
21445,Cambodia,2009,Other renewables excluding bioenergy,True,0.0,0.0,
21446,Cambodia,2009,Oil,False,1.17,0.77,658.1
21447,Cambodia,2009,Nuclear,False,0.0,0.0,
21448,Cambodia,2009,Bioenergy,True,0.02,0.0,0.0
21449,Cambodia,2009,Coal,False,0.03,0.03,1000.0
21450,Cambodia,2009,Gas,False,0.0,0.0,
21451,Cambodia,2009,Hydro,True,0.04,0.0,0.0
21452,Cambodia,2009,Wind,True,0.0,0.0,
21453,Cameroon,2009,Other renewables excluding bioenergy,True,0.0,0.0,
21454,Cameroon,2009,Oil,False,1.28,0.84,656.3
21455,Cameroon,2009,Nuclear,False,0.0,0.0,
21456,Cameroon,2009,Hydro,True,3.98,0.09,22.6
21457,Cameroon,2009,Coal,False,0.0,0.0,
21458,Cameroon,2009,Bioenergy,True,0.07,0.02,285.7
21459,Cameroon,2009,Gas,False,0.41,0.33,804.9
21460,Cameroon,2009,Wind,True,0.0,0.0,
21461,Cameroon,2009,Solar,True,0.0,0.0,
21462,Canada,2009,Bioenergy,True,8.94,1.93,215.9
21463,Canada,2009,Wind,True,6.64,0.06,9.0
21464,Canada,2009,Solar,True,0.11,0.01,90.9
21465,Canada,2009,Oil,False,10.04,6.61,658.4
21466,Canada,2009,Nuclear,False,89.46,0.42,4.7
21467,Canada,2009,Hydro,True,368.69,8.76,23.8
21468,Canada,2009,Gas,False,45.27,32.68,721.9
21469,Canada,2009,Coal,False,84.72,74.96,884.8
21470,Chad,2009,Coal,False,0.0,0.0,
21471,Chad,2009,Bioenergy,True,0.0,0.0,
21472,Chad,2009,Wind,True,0.0,0.0,
21473,Chad,2009,Hydro,True,0.0,0.0,
21474,Chad,2009,Gas,False,0.0,0.0,
21475,Chad,2009,Nuclear,False,0.0,0.0,
21476,Chad,2009,Oil,False,0.17,0.11,647.1
21477,Chad,2009,Other renewables excluding bioenergy,True,0.0,0.0,
21478,Chad,2009,Solar,True,0.0,0.0,
21479,Chile,2009,Wind,True,0.08,0.0,0.0
21480,Chile,2009,Other renewables excluding bioenergy,True,0.0,0.0,
21481,Chile,2009,Oil,False,12.15,8.51,700.4
21482,Chile,2009,Nuclear,False,0.0,0.0,
21483,Chile,2009,Solar,True,0.0,0.0,
21484,Chile,2009,Hydro,True,25.04,0.6,24.0
21485,Chile,2009,Gas,False,3.93,2.31,587.8
21486,Chile,2009,Coal,False,14.9,13.92,934.2
21487,Chile,2009,Bioenergy,True,4.27,0.98,229.5
21488,China,2009,Hydro,True,615.64,14.63,23.8
21489,China,2009,Nuclear,False,70.05,0.39,5.6
21490,China,2009,Oil,False,12.12,7.97,657.6
21491,China,2009,Solar,True,0.28,0.01,35.7
21492,China,2009,Wind,True,27.61,0.35,12.7
21493,China,2009,Bioenergy,True,20.86,4.51,216.2
21494,China,2009,Coal,False,2911.52,2744.24,942.5
21495,China,2009,Gas,False,56.56,25.13,444.3
21496,Colombia,2009,Oil,False,0.39,0.26,666.7
21497,Colombia,2009,Nuclear,False,0.0,0.0,
21498,Colombia,2009,Hydro,True,40.64,0.97,23.9
21499,Colombia,2009,Gas,False,10.94,7.02,641.7
21500,Colombia,2009,Bioenergy,True,0.54,0.12,222.2
21501,Colombia,2009,Coal,False,4.17,3.64,872.9
21502,Colombia,2009,Wind,True,0.06,0.0,0.0
21503,Colombia,2009,Solar,True,0.01,0.0,0.0
21504,Colombia,2009,Other renewables excluding bioenergy,True,0.0,0.0,
21505,Costa Rica,2009,Hydro,True,7.15,0.17,23.8
21506,Costa Rica,2009,Wind,True,0.33,0.0,0.0
21507,Costa Rica,2009,Solar,True,0.0,0.0,
21508,Costa Rica,2009,Other renewables excluding bioenergy,True,1.19,0.04,33.6
21509,Costa Rica,2009,Gas,False,0.0,0.0,
21510,Costa Rica,2009,Bioenergy,True,0.12,0.03,250.0
21511,Costa Rica,2009,Oil,False,0.45,0.3,666.7
21512,Costa Rica,2009,Coal,False,0.0,0.0,
21513,Costa Rica,2009,Nuclear,False,0.0,0.0,
21514,Croatia,2009,Bioenergy,True,0.02,0.0,0.0
21515,Croatia,2009,Coal,False,1.65,1.59,963.6
21516,Croatia,2009,Gas,False,2.21,0.94,425.3
21517,Croatia,2009,Hydro,True,7.41,0.18,24.3
21518,Croatia,2009,Nuclear,False,0.0,0.0,
21519,Croatia,2009,Oil,False,2.01,1.32,656.7
21520,Croatia,2009,Other renewables excluding bioenergy,True,0.0,0.0,
21521,Croatia,2009,Solar,True,0.0,0.0,
21522,Croatia,2009,Wind,True,0.05,0.0,0.0
21523,Cuba,2009,Coal,False,0.0,0.0,
21524,Cuba,2009,Gas,False,2.38,1.68,705.9
21525,Cuba,2009,Hydro,True,0.15,0.0,0.0
21526,Cuba,2009,Nuclear,False,0.0,0.0,
21527,Cuba,2009,Oil,False,14.66,9.65,658.3
21528,Cuba,2009,Wind,True,0.0,0.0,
21529,Cuba,2009,Solar,True,0.0,0.0,
21530,Cuba,2009,Other renewables excluding bioenergy,True,0.0,0.0,
21531,Cuba,2009,Bioenergy,True,0.54,0.12,222.2
21532,Cyprus,2009,Gas,False,0.0,0.0,
21533,Cyprus,2009,Wind,True,0.0,0.0,
21534,Cyprus,2009,Solar,True,0.0,0.0,
21535,Cyprus,2009,Other renewables excluding bioenergy,True,0.0,0.0,
21536,Cyprus,2009,Nuclear,False,0.0,0.0,
21537,Cyprus,2009,Oil,False,5.18,3.41,658.3
21538,Cyprus,2009,Bioenergy,True,0.03,0.01,333.3
21539,Cyprus,2009,Coal,False,0.0,0.0,
21540,Cyprus,2009,Hydro,True,0.0,0.0,
21541,Czechia,2009,Solar,True,0.09,0.0,0.0
21542,Czechia,2009,Coal,False,45.94,46.35,1008.9
21543,Czechia,2009,Bioenergy,True,1.85,0.4,216.2
21544,Czechia,2009,Nuclear,False,27.21,0.13,4.8
21545,Czechia,2009,Hydro,True,2.43,0.06,24.7
21546,Czechia,2009,Other renewables excluding bioenergy,True,0.0,0.0,
21547,Czechia,2009,Oil,False,2.85,1.88,659.6
21548,Czechia,2009,Wind,True,0.29,0.0,0.0
21549,Czechia,2009,Gas,False,0.98,0.42,428.6
21550,Denmark,2009,Oil,False,1.82,1.2,659.3
21551,Denmark,2009,Wind,True,6.73,0.08,11.9
21552,Denmark,2009,Solar,True,0.0,0.0,
21553,Denmark,2009,Other renewables excluding bioenergy,True,0.0,0.0,
21554,Denmark,2009,Nuclear,False,0.0,0.0,
21555,Denmark,2009,Hydro,True,0.02,0.0,0.0
21556,Denmark,2009,Gas,False,6.67,2.5,374.8
21557,Denmark,2009,Coal,False,17.69,16.63,940.1
21558,Denmark,2009,Bioenergy,True,3.32,0.72,216.9
21559,Djibouti,2009,Solar,True,0.0,0.0,
21560,Djibouti,2009,Other renewables excluding bioenergy,True,0.0,0.0,
21561,Djibouti,2009,Oil,False,0.35,0.23,657.1
21562,Djibouti,2009,Nuclear,False,0.0,0.0,
21563,Djibouti,2009,Hydro,True,0.0,0.0,
21564,Djibouti,2009,Gas,False,0.0,0.0,
21565,Djibouti,2009,Bioenergy,True,0.0,0.0,
21566,Djibouti,2009,Coal,False,0.0,0.0,
21567,Djibouti,2009,Wind,True,0.0,0.0,
21568,Dominica,2009,Oil,False,0.11,0.07,636.4
21569,Dominica,2009,Wind,True,0.0,0.0,
21570,Dominica,2009,Solar,True,0.0,0.0,
21571,Dominica,2009,Nuclear,False,0.0,0.0,
21572,Dominica,2009,Hydro,True,0.02,0.0,0.0
21573,Dominica,2009,Gas,False,0.0,0.0,
21574,Dominica,2009,Coal,False,0.0,0.0,
21575,Dominica,2009,Bioenergy,True,0.0,0.0,
21576,Dominica,2009,Other renewables excluding bioenergy,True,0.0,0.0,
21577,Ecuador,2009,Coal,False,0.0,0.0,
21578,Ecuador,2009,Wind,True,0.0,0.0,
21579,Ecuador,2009,Solar,True,0.0,0.0,
21580,Ecuador,2009,Other renewables excluding bioenergy,True,0.0,0.0,
21581,Ecuador,2009,Oil,False,7.11,4.68,658.2
21582,Ecuador,2009,Nuclear,False,0.0,0.0,
21583,Ecuador,2009,Hydro,True,9.13,0.22,24.1
21584,Ecuador,2009,Gas,False,1.9,1.45,763.2
21585,Ecuador,2009,Bioenergy,True,0.02,0.0,0.0
21586,El Salvador,2009,Other renewables excluding bioenergy,True,1.52,0.06,39.5
21587,El Salvador,2009,Oil,False,2.53,1.66,656.1
21588,El Salvador,2009,Nuclear,False,0.0,0.0,
21589,El Salvador,2009,Coal,False,0.0,0.0,
21590,El Salvador,2009,Solar,True,0.0,0.0,
21591,El Salvador,2009,Bioenergy,True,0.23,0.05,217.4
21592,El Salvador,2009,Hydro,True,1.5,0.04,26.7
21593,El Salvador,2009,Gas,False,0.0,0.0,
21594,El Salvador,2009,Wind,True,0.0,0.0,
21595,Equatorial Guinea,2009,Hydro,True,0.05,0.0,0.0
21596,Equatorial Guinea,2009,Bioenergy,True,0.0,0.0,
21597,Equatorial Guinea,2009,Gas,False,0.16,0.14,875.0
21598,Equatorial Guinea,2009,Other renewables excluding bioenergy,True,0.0,0.0,
21599,Equatorial Guinea,2009,Solar,True,0.0,0.0,
21600,Equatorial Guinea,2009,Wind,True,0.0,0.0,
21601,Equatorial Guinea,2009,Coal,False,0.0,0.0,
21602,Equatorial Guinea,2009,Oil,False,0.01,0.01,1000.0
21603,Equatorial Guinea,2009,Nuclear,False,0.0,0.0,
21604,Eritrea,2009,Nuclear,False,0.0,0.0,
21605,Eritrea,2009,Bioenergy,True,0.0,0.0,
21606,Eritrea,2009,Oil,False,0.29,0.19,655.2
21607,Eritrea,2009,Other renewables excluding bioenergy,True,0.0,0.0,
21608,Eritrea,2009,Solar,True,0.0,0.0,
21609,Eritrea,2009,Wind,True,0.0,0.0,
21610,Eritrea,2009,Coal,False,0.0,0.0,
21611,Eritrea,2009,Gas,False,0.0,0.0,
21612,Eritrea,2009,Hydro,True,0.0,0.0,
21613,Estonia,2009,Oil,False,8.13,5.35,658.1
21614,Estonia,2009,Nuclear,False,0.0,0.0,
21615,Estonia,2009,Hydro,True,0.03,0.0,0.0
21616,Estonia,2009,Gas,False,0.11,0.04,363.6
21617,Estonia,2009,Coal,False,0.0,0.0,
21618,Estonia,2009,Bioenergy,True,0.31,0.07,225.8
21619,Estonia,2009,Other renewables excluding bioenergy,True,0.0,0.0,
21620,Estonia,2009,Solar,True,0.0,0.0,
21621,Estonia,2009,Wind,True,0.2,0.0,0.0
21622,Eswatini,2009,Wind,True,0.0,0.0,
21623,Eswatini,2009,Bioenergy,True,0.44,0.1,227.3
21624,Eswatini,2009,Coal,False,0.01,0.01,1000.0
21625,Eswatini,2009,Gas,False,0.0,0.0,
21626,Eswatini,2009,Hydro,True,0.2,0.0,0.0
21627,Eswatini,2009,Nuclear,False,0.0,0.0,
21628,Eswatini,2009,Oil,False,0.01,0.01,1000.0
21629,Eswatini,2009,Other renewables excluding bioenergy,True,0.0,0.0,
21630,Eswatini,2009,Solar,True,0.0,0.0,
21631,Ethiopia,2009,Coal,False,0.0,0.0,
21632,Ethiopia,2009,Bioenergy,True,0.05,0.01,200.0
21633,Ethiopia,2009,Oil,False,0.06,0.04,666.7
21634,Ethiopia,2009,Nuclear,False,0.0,0.0,
21635,Ethiopia,2009,Gas,False,0.0,0.0,
21636,Ethiopia,2009,Wind,True,0.0,0.0,
21637,Ethiopia,2009,Hydro,True,3.49,0.08,22.9
21638,Ethiopia,2009,Solar,True,0.0,0.0,
21639,Ethiopia,2009,Other renewables excluding bioenergy,True,0.02,0.0,0.0
21640,Fiji,2009,Gas,False,0.0,0.0,
21641,Fiji,2009,Other renewables excluding bioenergy,True,0.0,0.0,
21642,Fiji,2009,Bioenergy,True,0.04,0.01,250.0
21643,Fiji,2009,Coal,False,0.0,0.0,
21644,Fiji,2009,Solar,True,0.0,0.0,
21645,Fiji,2009,Wind,True,0.02,0.0,0.0
21646,Fiji,2009,Hydro,True,0.46,0.01,21.7
21647,Fiji,2009,Nuclear,False,0.0,0.0,
21648,Fiji,2009,Oil,False,0.31,0.2,645.2
21649,Finland,2009,Nuclear,False,23.53,0.11,4.7
21650,Finland,2009,Wind,True,0.28,0.0,0.0
21651,Finland,2009,Solar,True,0.0,0.0,
21652,Finland,2009,Other renewables excluding bioenergy,True,0.0,0.0,
21653,Finland,2009,Oil,False,5.88,3.87,658.2
21654,Finland,2009,Bioenergy,True,8.73,1.89,216.5
21655,Finland,2009,Coal,False,11.13,10.58,950.6
21656,Finland,2009,Gas,False,9.82,3.14,319.8
21657,Finland,2009,Hydro,True,12.69,0.3,23.6
21658,France,2009,Bioenergy,True,4.13,0.89,215.5
21659,France,2009,Solar,True,0.17,0.01,58.8
21660,France,2009,Wind,True,7.91,0.1,12.6
21661,France,2009,Oil,False,8.81,5.8,658.3
21662,France,2009,Other renewables excluding bioenergy,True,0.45,0.02,44.4
21663,France,2009,Coal,False,21.67,20.94,966.3
21664,France,2009,Gas,False,20.5,8.92,435.1
21665,France,2009,Hydro,True,55.49,1.32,23.8
21666,France,2009,Nuclear,False,409.74,1.98,4.8
21667,French Polynesia,2009,Gas,False,0.0,0.0,
21668,French Polynesia,2009,Oil,False,0.37,0.24,648.6
21669,French Polynesia,2009,Coal,False,0.0,0.0,
21670,French Polynesia,2009,Hydro,True,0.21,0.0,0.0
21671,French Polynesia,2009,Other renewables excluding bioenergy,True,0.0,0.0,
21672,French Polynesia,2009,Wind,True,0.0,0.0,
21673,French Polynesia,2009,Bioenergy,True,0.0,0.0,
21674,French Polynesia,2009,Nuclear,False,0.0,0.0,
21675,French Polynesia,2009,Solar,True,0.0,0.0,
21676,Gabon,2009,Wind,True,0.0,0.0,
21677,Gabon,2009,Coal,False,0.0,0.0,
21678,Gabon,2009,Gas,False,0.64,0.55,859.4
21679,Gabon,2009,Oil,False,0.24,0.16,666.7
21680,Gabon,2009,Other renewables excluding bioenergy,True,0.0,0.0,
21681,Gabon,2009,Solar,True,0.0,0.0,
21682,Gabon,2009,Bioenergy,True,0.01,0.0,0.0
21683,Gabon,2009,Hydro,True,0.94,0.02,21.3
21684,Gabon,2009,Nuclear,False,0.0,0.0,
21685,Georgia,2009,Bioenergy,True,0.0,0.0,
21686,Georgia,2009,Coal,False,0.0,0.0,
21687,Georgia,2009,Solar,True,0.0,0.0,
21688,Georgia,2009,Wind,True,0.0,0.0,
21689,Georgia,2009,Other renewables excluding bioenergy,True,0.0,0.0,
21690,Georgia,2009,Oil,False,0.04,0.03,750.0
21691,Georgia,2009,Nuclear,False,0.0,0.0,
21692,Georgia,2009,Hydro,True,7.34,0.17,23.2
21693,Georgia,2009,Gas,False,0.95,0.59,621.1
21694,Germany,2009,Other renewables excluding bioenergy,True,0.02,0.0,0.0
21695,Germany,2009,Oil,False,23.23,15.29,658.2
21696,Germany,2009,Nuclear,False,134.93,0.65,4.8
21697,Germany,2009,Hydro,True,19.03,0.45,23.6
21698,Germany,2009,Gas,False,80.27,34.61,431.2
21699,Germany,2009,Solar,True,6.72,0.32,47.6
21700,Germany,2009,Coal,False,253.45,248.17,979.2
21701,Germany,2009,Bioenergy,True,30.89,6.68,216.3
21702,Germany,2009,Wind,True,39.42,0.48,12.2
21703,Ghana,2009,Hydro,True,6.81,0.16,23.5
21704,Ghana,2009,Bioenergy,True,0.02,0.0,0.0
21705,Ghana,2009,Nuclear,False,0.0,0.0,
21706,Ghana,2009,Gas,False,0.02,0.01,500.0
21707,Ghana,2009,Oil,False,2.09,1.38,660.3
21708,Ghana,2009,Other renewables excluding bioenergy,True,0.0,0.0,
21709,Ghana,2009,Solar,True,0.0,0.0,
21710,Ghana,2009,Wind,True,0.0,0.0,
21711,Ghana,2009,Coal,False,0.0,0.0,
21712,Gibraltar,2009,Gas,False,0.0,0.0,
21713,Gibraltar,2009,Bioenergy,True,0.0,0.0,
21714,Gibraltar,2009,Coal,False,0.0,0.0,
21715,Gibraltar,2009,Wind,True,0.0,0.0,
21716,Gibraltar,2009,Solar,True,0.0,0.0,
21717,Gibraltar,2009,Other renewables excluding bioenergy,True,0.0,0.0,
21718,Gibraltar,2009,Oil,False,0.17,0.11,647.1
21719,Gibraltar,2009,Nuclear,False,0.0,0.0,
21720,Gibraltar,2009,Hydro,True,0.0,0.0,
21721,Greece,2009,Other renewables excluding bioenergy,True,0.0,0.0,
21722,Greece,2009,Wind,True,2.54,0.03,11.8
21723,Greece,2009,Oil,False,6.97,4.59,658.5
21724,Greece,2009,Nuclear,False,0.0,0.0,
21725,Greece,2009,Hydro,True,5.35,0.13,24.3
21726,Greece,2009,Gas,False,11.02,5.88,533.6
21727,Greece,2009,Coal,False,34.19,34.4,1006.1
21728,Greece,2009,Bioenergy,True,0.22,0.05,227.3
21729,Greece,2009,Solar,True,0.05,0.0,0.0
21730,Greenland,2009,Coal,False,0.0,0.0,
21731,Greenland,2009,Gas,False,0.0,0.0,
21732,Greenland,2009,Hydro,True,0.26,0.01,38.5
21733,Greenland,2009,Nuclear,False,0.0,0.0,
21734,Greenland,2009,Oil,False,0.15,0.1,666.7
21735,Greenland,2009,Other renewables excluding bioenergy,True,0.0,0.0,
21736,Greenland,2009,Solar,True,0.0,0.0,
21737,Greenland,2009,Wind,True,0.0,0.0,
21738,Greenland,2009,Bioenergy,True,0.0,0.0,
21739,Grenada,2009,Oil,False,0.2,0.13,650.0
21740,Grenada,2009,Bioenergy,True,0.0,0.0,
21741,Grenada,2009,Coal,False,0.0,0.0,
21742,Grenada,2009,Solar,True,0.0,0.0,
21743,Grenada,2009,Gas,False,0.0,0.0,
21744,Grenada,2009,Nuclear,False,0.0,0.0,
21745,Grenada,2009,Hydro,True,0.0,0.0,
21746,Grenada,2009,Other renewables excluding bioenergy,True,0.0,0.0,
21747,Grenada,2009,Wind,True,0.0,0.0,
21748,Guam,2009,Gas,False,0.0,0.0,
21749,Guam,2009,Wind,True,0.0,0.0,
21750,Guam,2009,Bioenergy,True,0.0,0.0,
21751,Guam,2009,Coal,False,0.0,0.0,
21752,Guam,2009,Solar,True,0.0,0.0,
21753,Guam,2009,Hydro,True,0.0,0.0,
21754,Guam,2009,Nuclear,False,0.0,0.0,
21755,Guam,2009,Oil,False,1.87,1.23,657.8
21756,Guam,2009,Other renewables excluding bioenergy,True,0.0,0.0,
21757,Guatemala,2009,Hydro,True,2.91,0.07,24.1
21758,Guatemala,2009,Solar,True,0.0,0.0,
21759,Guatemala,2009,Other renewables excluding bioenergy,True,0.28,0.01,35.7
21760,Guatemala,2009,Oil,False,4.1,2.7,658.5
21761,Guatemala,2009,Nuclear,False,0.0,0.0,
21762,Guatemala,2009,Gas,False,0.0,0.0,
21763,Guatemala,2009,Coal,False,0.73,0.64,876.7
21764,Guatemala,2009,Bioenergy,True,0.89,0.19,213.5
21765,Guatemala,2009,Wind,True,0.0,0.0,
21766,Guinea,2009,Solar,True,0.0,0.0,
21767,Guinea,2009,Bioenergy,True,0.0,0.0,
21768,Guinea,2009,Wind,True,0.0,0.0,
21769,Guinea,2009,Gas,False,0.0,0.0,
21770,Guinea,2009,Coal,False,0.0,0.0,
